Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
05-14,SSG,5회초,오원석,8 강민호,3 (0-2),중견수 방면 1루타,2사  0:4,2사 1루 0:4,0.24,0.115,0.118,91.9%,0.009
06-20,SSG,7회말,이로운,4 강민호,6 (3-2),4구,2사 1루 0:2,"2사 1,2루 0:2",0.39,0.239,0.265,88.6%,0.009
04-12,NC,6회말,카스타노,6 강민호,2 (0-1),중견수 방면 1루타,2사 3루 8:1,2사 1루 8:2,0.16,0.435,0.804,2.2%,0.009
07-20,롯데,5회말,박진,5 강민호,3 (1-1),우익수 방면 2루타,무사  4:9,무사 2루 4:9,0.13,0.588,0.688,97.1%,0.009
06-06,SSG,9회초,이로운,9 강민호,5 (3-1),4구,1사  0:4,1사 1루 0:4,0.17,0.296,0.257,98.5%,0.009
06-20,SSG,1회말,송영진,4 강민호,5 (3-1),4구,2사 2루 0:0,"2사 1,2루 0:0",1.14,0.403,0.100,54.2%,0.010
04-12,NC,8회말,김재열,6 강민호,1 (0-0),중견수 방면 1루타,"2사 1,2루 8:2","2사 1,3루 8:3",0.20,0.505,1.070,1.8%,0.010
06-11,LG,7회말,우강훈,6 강민호,3 (1-1),사구,2사  4:5,2사 1루 4:5,0.39,0.119,0.123,76.9%,0.010
04-30,두산,8회초,김강률,6 강민호,1 (0-0),좌익수 방면 1루타,2사 1루 0:4,"2사 1,2루 0:4",0.29,0.234,0.258,96.8%,0.011
07-17,KIA,4회초,양현종,4 강민호,6 (2-2),중견수 방면 1루타,2사  0:3,2사 1루 0:3,0.35,0.117,0.112,84.3%,0.012
07-23,한화,3회초,바리아,4 강민호,6 (3-2),중견수 방면 1루타,2사  1:0,2사 1루 1:0,0.41,0.115,0.112,41.1%,0.012
07-24,한화,3회초,류현진,4 강민호,2 (1-0),좌익수 방면 1루타,2사  1:0,2사 1루 1:0,0.41,0.115,0.112,41.1%,0.012
05-25,롯데,8회초,구승민,8 강민호,5 (3-1),4구,2사  6:5,2사 1루 6:5,0.47,0.118,0.123,27.9%,0.013
05-02,두산,8회초,박정수,6 강민호,2 (0-1),좌익수 방면 1루타,2사  2:1,2사 1루 2:1,0.47,0.117,0.110,27.9%,0.013
04-06,KIA,7회초,장현식,8 강민호,6 (3-2),4구,2사 2루 4:4,"2사 1,2루 4:4",2.19,0.393,0.105,51.3%,0.013
05-26,롯데,3회초,최이준,6 강민호,5 (3-1),중견수 방면 1루타,2사  1:1,2사 1루 1:1,0.46,0.118,0.124,52.9%,0.014
07-26,KT,7회말,엄상백,4 강민호,2 (0-1),유격수 포구실책 출루,2사  4:1,2사 1루 4:1,0.38,0.114,0.114,9.3%,0.014
03-23,KT,4회초,쿠에바스,5 강민호,3 (0-2),좌익수 방면 1루타,2사  1:1,2사 1루 1:1,0.51,0.104,0.117,53.2%,0.015
05-31,한화,7회말,김범수,6 강민호,6 (3-2),4구,무사  6:8,무사 1루 6:8,0.40,0.569,0.421,90.5%,0.015
07-27,KT,5회말,벤자민,4 강민호,,자동 고의4구,"2사 2,3루 1:1",2사 만루 1:1,2.65,0.631,0.190,59.4%,0.016
08-06,한화,7회말,한승혁,4 강민호,3 (2-0),좌익수 방면 1루타,2사 1루 8:4,"2사 1,2루 8:4",0.48,0.239,0.262,6.5%,0.016
06-07,키움,5회초,조영건,7 강민호,6 (2-2),중견수 희생플라이 아웃,1사 3루 4:1,2사  5:1,0.79,1.035,0.084,11.4%,0.017
06-05,SSG,9회초,한두솔,8 강민호,3 (1-1),유격수 송구실책 출루,무사  3:7,무사 1루 3:7,0.34,0.567,0.416,96.8%,0.018
07-04,KIA,1회말,양현종,4 강민호,3 (0-2),유격수 방면 내야 안타,2사  0:1,2사 2루 0:1,0.36,0.118,0.275,63.4%,0.019
06-20,SSG,6회말,송영진,4 강민호,2 (1-0),좌익수 방면 1루타,무사  0:2,무사 1루 0:2,0.50,0.575,0.418,86.8%,0.019
07-19,롯데,6회말,김진욱,5 강민호,5 (3-1),4구,2사 2루 4:2,"2사 1,2루 4:2",1.63,0.394,0.082,24.7%,0.020
04-11,롯데,4회초,이인복,7 강민호,1 (0-0),우익수 방면 1루타,2사 1루 2:0,"2사 1,3루 2:0",0.66,0.237,0.339,26.7%,0.021
05-11,NC,7회초,김영규,1 강민호,7 (3-2),4구,2사 2루 0:2,"2사 1,2루 0:2",1.49,0.393,0.110,82.5%,0.022
05-23,KT,7회말,김민수,2 강민호,2 (0-1),좌익수 방면 1루타,2사 2루 6:1,2사 1루 6:2,0.34,0.392,0.846,4.9%,0.022
04-10,롯데,9회초,김원중,8 강민호,3 (2-0),사구,1사 2루 7:7,"1사 1,2루 7:7",3.27,0.787,0.214,41.9%,0.023
08-07,한화,4회말,류현진,4 강민호,5 (3-1),4구,무사 2루 6:0,"무사 1,2루 6:0",0.65,1.288,0.391,10.4%,0.023
05-25,롯데,3회초,김진욱,8 강민호,5 (2-2),중견수 방면 1루타,1사  0:3,1사 1루 0:3,0.58,0.294,0.253,79.6%,0.024
04-12,NC,2회말,카스타노,6 강민호,6 (3-2),4구,무사  5:0,무사 1루 5:0,0.58,0.562,0.422,14.6%,0.025
07-13,두산,1회초,시라카와,4 강민호,3 (1-1),우익수 방면 1루타,2사 1루 0:0,"2사 1,3루 0:0",0.79,0.229,0.289,50.0%,0.026
07-18,KIA,5회초,임기영,4 강민호,1 (0-0),좌익수 방면 1루타,2사 1루 3:5,"2사 1,2루 3:5",0.98,0.227,0.249,76.2%,0.026
05-01,두산,7회초,김명신,5 강민호,2 (1-0),좌익수 방면 1루타,"1사 1,3루 5:2","1사 1,2루 6:2",0.76,1.304,0.766,4.9%,0.027
08-01,LG,5회초,임찬규,4 강민호,3 (1-1),좌익수 방면 1루타,무사  2:0,무사 1루 2:0,0.69,0.592,0.444,21.8%,0.027
03-24,KT,1회초,엄상백,5 강민호,6 (3-2),4구,"1사 1,3루 1:0",1사 만루 1:0,1.64,1.262,0.391,31.6%,0.027
08-08,한화,3회말,문동주,4 강민호,3 (0-2),중견수 방면 1루타,1사  2:2,1사 1루 2:2,0.72,0.307,0.276,55.7%,0.028
05-01,두산,4회초,브랜든,5 강민호,4 (2-1),좌익수 방면 1루타,1사  1:1,1사 1루 1:1,0.78,0.302,0.262,49.7%,0.030
03-23,KT,10회초,박영현,5 강민호,,자동 고의4구,"1사 1,3루 2:2",1사 만루 2:2,5.19,1.262,0.391,28.5%,0.031
07-17,KIA,5회초,양현종,4 강민호,2 (1-0),중견수 방면 1루타,2사 2루 4:9,2사 1루 5:9,0.44,0.394,0.835,91.9%,0.031
04-26,키움,5회초,김인범,7 강민호,3 (0-2),좌익수 방면 1루타,1사  0:0,1사 1루 0:0,0.87,0.275,0.261,49.7%,0.033
06-26,LG,5회초,엔스,7 강민호,2 (1-0),중견수 방면 1루타,1사  0:0,1사 1루 0:0,0.87,0.302,0.258,49.7%,0.033
04-09,롯데,6회초,나균안,7 강민호,4 (3-0),4구,1사 2루 0:1,"1사 1,2루 0:1",2.03,0.766,0.204,59.9%,0.033
03-24,KT,6회초,주권,5 강민호,2 (1-0),좌익수 방면 1루타,2사 2루 5:1,2사 1루 6:1,0.38,0.380,0.841,5.0%,0.033
08-02,SSG,8회말,노경은,4 강민호,7 (3-2),우익수 방면 1루타,2사  3:2,2사 1루 3:2,1.25,0.117,0.119,23.1%,0.036
04-02,키움,2회말,김선기,6 강민호,2 (0-1),중견수 방면 1루타,1사 1루 0:0,"1사 1,2루 0:0",1.22,0.536,0.435,59.0%,0.037
04-26,키움,7회초,조상우,7 강민호,2 (1-0),좌익수 방면 1루타,무사  1:0,무사 1루 1:0,0.98,0.541,0.417,26.7%,0.037
04-20,한화,7회초,김규연,6 강민호,2 (0-1),중견수 방면 1루타,무사  1:0,무사 1루 1:0,0.98,0.563,0.412,26.7%,0.037
08-02,SSG,2회말,엘리아스,4 강민호,4 (2-1),우익수 방면 1루타,무사  3:0,무사 1루 3:0,0.87,0.592,0.444,28.5%,0.037
03-27,LG,6회초,이지강,6 강민호,5 (3-1),4구,무사  2:1,무사 1루 2:1,0.97,0.535,0.419,30.0%,0.038
04-06,KIA,5회초,이형범,8 강민호,2 (0-1),사구,"2사 1,2루 3:3",2사 만루 3:3,2.24,0.498,0.456,47.0%,0.039
07-11,NC,3회말,신민혁,4 강민호,5 (1-2),좌익수 뒤 홈런,1사  0:4,1사  0:5,0.22,0.302,1.000,93.0%,0.040
06-12,LG,2회말,손주영,5 강민호,5 (3-1),중견수 방면 1루타,무사  2:0,무사 1루 2:0,0.97,0.567,0.411,37.8%,0.041
07-03,KIA,8회말,임기영,4 강민호,3 (2-0),중견수 방면 1루타,2사 1루 6:4,"2사 1,2루 6:4",1.50,0.235,0.257,15.7%,0.041
07-21,롯데,4회말,반즈,4 강민호,1 (0-0),우익수 방면 1루타,무사  4:1,무사 1루 4:1,0.97,0.588,0.437,25.2%,0.042
06-26,LG,7회초,정우영,7 강민호,4 (1-2),좌익수 방면 2루타,2사  0:0,2사 2루 0:0,0.78,0.119,0.281,52.6%,0.042
03-27,LG,4회초,최원태,6 강민호,1 (0-0),우익수 방면 1루타,무사  1:1,무사 1루 1:1,1.08,0.535,0.419,45.7%,0.043
06-16,NC,4회초,김시훈,4 강민호,5 (3-1),4구,무사  1:1,무사 1루 1:1,1.08,0.569,0.410,45.7%,0.043
06-23,두산,3회말,브랜든,8 강민호,5 (3-1),4구,무사  1:0,무사 1루 1:0,1.08,0.579,0.424,47.8%,0.044
06-12,LG,6회말,손주영,5 강민호,4 (2-1),중견수 방면 1루타,1사  4:3,1사 1루 4:3,1.15,0.297,0.263,39.7%,0.044
05-31,한화,5회말,박상원,6 강민호,1 (0-0),사구,"2사 1,2루 5:4",2사 만루 5:4,2.55,0.514,0.398,44.8%,0.045
05-10,NC,3회초,하트,8 강민호,3 (1-1),중견수 방면 2루타,1사  0:0,1사 2루 0:0,0.72,0.282,0.502,47.9%,0.046
03-31,SSG,9회말,최민준,5 강민호,5 (3-1),4구,2사 1루 3:3,"2사 1,2루 3:3",2.30,0.222,0.261,61.2%,0.048
07-19,롯데,8회말,김상수,5 강민호,1 (0-0),좌익수 뒤 홈런,2사  7:4,2사  7:5,0.31,0.115,1.000,9.0%,0.049
03-28,LG,4회초,손주영,5 강민호,3 (2-0),중견수 방면 1루타,무사 1루 0:4,"무사 1,2루 0:4",1.20,0.953,0.663,80.1%,0.050
07-13,두산,5회초,이영하,4 강민호,3 (1-1),좌익수 방면 1루타,무사  4:5,무사 1루 4:5,1.27,0.585,0.435,58.9%,0.052
08-07,한화,7회말,이상규,4 강민호,1 (0-0),좌익수 방면 2루타,무사  6:7,무사 2루 6:7,0.75,0.597,0.690,84.5%,0.053
05-25,롯데,5회초,김진욱,8 강민호,6 (3-2),4구,"무사 1,3루 0:4",무사 만루 0:4,1.79,1.904,0.687,74.4%,0.054
03-28,LG,2회초,손주영,5 강민호,4 (1-2),2루수 땅볼실책 출루,무사 1루 0:0,"무사 1,2루 0:0",1.53,0.953,0.663,40.5%,0.058
06-09,키움,6회초,조상우,7 강민호,5 (2-2),좌익수 방면 1루타,"1사 1,2루 3:0","1사 1,3루 4:0",0.89,1.004,1.244,5.9%,0.058
06-30,KT,7회초,고영표,4 강민호,5 (3-1),4구,무사  0:2,무사 1루 0:2,1.34,0.582,0.423,76.0%,0.059
06-04,SSG,6회초,송영진,8 강민호,6 (2-2),좌익수 방면 1루타,무사  0:1,무사 1루 0:1,1.45,0.568,0.417,60.3%,0.060
07-14,두산,6회초,이교훈,4 강민호,1 (0-0),좌익수 방면 1루타,무사  1:2,무사 1루 1:2,1.45,0.581,0.429,60.3%,0.060
07-13,두산,3회초,시라카와,4 강민호,4 (1-2),좌익수 방면 1루타,"2사 2,3루 0:5",이닝종료 2:5,1.06,0.642,-0.642,84.3%,0.061
06-19,SSG,6회말,오원석,4 강민호,5 (3-1),4구,1사 1루 2:1,"1사 1,2루 2:1",2.11,0.564,0.484,45.9%,0.062
06-23,두산,8회말,김강률,8 강민호,9 (3-2),4구,1사 1루 4:4,"1사 1,2루 4:4",2.37,0.564,0.505,67.0%,0.063
06-01,한화,4회말,조동욱,6 강민호,2 (0-1),우익수 방면 1루타,무사 1루 3:3,"무사 1,2루 3:3",1.73,0.985,0.685,66.6%,0.064
08-01,LG,1회초,임찬규,4 강민호,2 (1-0),중견수 방면 1루타,"1사 1,3루 0:0","1사 1,2루 1:0",1.81,1.326,0.799,36.8%,0.067
07-02,KIA,3회말,네일,4 강민호,1 (0-0),좌익수 방면 1루타,"1사 1,2루 0:2","1사 1,2루 0:3",1.32,1.068,1.000,86.1%,0.068
06-15,NC,8회초,김영규,5 강민호,4 (1-2),유격수 포구실책 출루,무사  4:4,무사 1루 4:4,1.85,0.569,0.413,43.2%,0.068
05-18,한화,1회말,조동욱,7 강민호,1 (0-0),중견수 방면 1루타,2사 2루 1:3,2사 1루 1:4,0.83,0.395,0.844,79.5%,0.070
07-31,LG,4회초,손주영,4 강민호,2 (1-0),중견수 방면 1루타,"1사 1,2루 0:4","1사 1,2루 1:4",1.61,1.125,1.000,77.6%,0.071
06-01,한화,8회말,김범수,6 강민호,5 (2-2),중견수 뒤 홈런,무사  4:5,무사  4:6,0.53,0.567,1.000,94.0%,0.072
05-31,한화,1회말,김규연,6 강민호,2 (0-1),2루수 방면 내야 안타,1사 만루 0:1,1사 만루 0:2,2.10,1.829,1.000,80.1%,0.072
05-28,키움,7회말,후라도,9 강민호,5 (2-2),중견수 방면 1루타,무사  3:2,무사 1루 3:2,1.91,0.564,0.422,43.7%,0.077
06-11,LG,5회말,이우찬,6 강민호,1 (0-0),우익수 방면 2루타,2사 1루 1:3,2사 2루 1:4,0.55,0.242,1.156,88.1%,0.083
07-10,NC,1회말,카스타노,4 강민호,3 (1-1),좌익수 방면 1루타,1사 2루 1:1,1사 1루 1:2,1.21,0.802,0.761,64.9%,0.083
06-04,SSG,8회초,조병현,8 강민호,1 (0-0),사구,1사 1루 0:1,"1사 1,2루 0:1",2.90,0.554,0.447,65.7%,0.085
08-02,SSG,6회말,엘리아스,4 강민호,6 (3-2),우익수 방면 2루타,2사 2루 3:0,2사 2루 3:1,1.13,0.390,1.000,22.7%,0.092
07-12,두산,8회초,박치국,8 강민호,1 (0-0),좌중간 홈런,1사 1루 6:4,1사  8:4,0.65,0.568,1.734,3.8%,0.095
06-13,LG,2회말,켈리,6 강민호,4 (2-1),좌익수 뒤 홈런,1사  0:1,1사  0:2,0.57,0.297,1.000,73.4%,0.097
07-26,KT,5회말,엄상백,4 강민호,2 (1-0),좌익수 뒤 홈런,무사  3:0,무사  3:1,1.02,0.588,1.000,28.4%,0.097
05-03,롯데,8회말,최준용,7 강민호,4 (1-2),중견수 방면 1루타,무사  6:5,무사 1루 6:5,2.48,0.585,0.436,40.1%,0.098
08-08,한화,5회말,문동주,4 강민호,3 (1-1),중견수 방면 2루타,1사 1루 3:2,2사  3:3,1.81,0.583,0.537,51.5%,0.099
07-23,한화,1회초,바리아,4 강민호,3 (2-0),중견수 방면 2루타,2사 2루 0:0,2사 2루 1:0,1.12,0.396,1.000,41.6%,0.100
07-28,KT,4회말,조이현,4 강민호,1 (0-0),좌익수 뒤 홈런,무사  0:1,무사  0:2,0.83,0.586,1.000,78.9%,0.102
08-06,한화,1회말,바리아,4 강민호,7 (3-2),좌익수 방면 1루타,무사 만루 1:0,"무사 1,2루 1:2",2.33,2.647,1.032,72.3%,0.103
05-24,롯데,1회초,나균안,8 강민호,1 (0-0),좌익수 방면 2루타,"2사 2,3루 3:0",2사 2루 5:0,1.20,0.616,1.774,12.3%,0.104
03-23,KT,2회초,쿠에바스,5 강민호,1 (0-0),중견수 뒤 홈런,무사  0:0,무사  1:0,0.93,0.529,1.000,39.5%,0.105
07-21,롯데,2회말,반즈,4 강민호,2 (0-1),좌중간 홈런,무사  1:0,무사  1:1,0.99,0.588,1.000,55.1%,0.111
04-10,롯데,8회초,김상수,8 강민호,6 (3-2),4구,"무사 1,2루 4:7",무사 만루 4:7,2.79,1.668,0.819,70.0%,0.113
04-07,KIA,3회초,양현종,4 강민호,1 (0-0),좌익수 방면 1루타,"2사 1,3루 1:1","2사 1,3루 2:1",2.00,0.568,1.000,38.6%,0.114
04-21,한화,7회초,이민우,7 강민호,5 (2-2),3루수 방면 내야 안타,2사 만루 4:3,2사 만루 5:3,3.03,0.853,1.000,16.8%,0.115
05-01,두산,6회초,브랜든,5 강민호,8 (3-2),3루수 땅볼실책 출루,"무사 1,2루 1:2",무사 만루 1:2,3.09,1.633,0.952,39.6%,0.117
04-27,키움,8회초,조상우,7 강민호,2 (1-0),유격수 방면 1루타,"1사 1,2루 1:0","1사 1,3루 2:0",1.87,1.051,1.213,9.6%,0.121
06-07,키움,2회초,조영건,7 강민호,4 (1-2),우익수 방면 2루타,1사 1루 0:1,1사 2루 1:1,1.28,0.552,1.231,48.1%,0.122
08-07,한화,5회말,류현진,4 강민호,3 (1-1),우익수 방면 2루타,"1사 1,3루 6:2",1사 2루 6:4,1.71,1.326,1.489,30.8%,0.135
04-11,롯데,2회초,이인복,7 강민호,2 (0-1),좌익수 뒤 홈런,1사 3루 0:0,1사  2:0,1.44,1.018,1.272,31.6%,0.136
04-23,LG,6회말,이우찬,6 강민호,1 (0-0),유격수 방면 내야 안타,1사 만루 3:1,1사 만루 3:2,4.41,1.670,1.000,56.1%,0.144
07-02,KIA,1회말,네일,4 강민호,4 (2-1),좌익수 뒤 홈런,2사 1루 0:0,2사  0:2,0.79,0.235,1.883,70.9%,0.186
05-25,롯데,6회초,최준용,8 강민호,4 (1-2),좌익수 방면 3루타,1사 1루 4:5,1사 3루 5:5,1.94,0.547,1.478,42.3%,0.236
07-30,LG,4회초,엔스,4 강민호,2 (1-0),좌익수 뒤 홈런,2사 1루 0:1,2사  2:1,1.03,0.237,1.879,41.4%,0.245
07-23,한화,8회초,한승혁,4 강민호,4 (2-1),3루수 땅볼실책 출루,무사 1루 3:4,"무사 2,3루 3:4",3.50,1.026,1.312,41.0%,0.251
07-20,롯데,3회말,이인복,5 강민호,2 (0-1),좌중간 홈런,"2사 1,2루 3:3",2사  3:6,1.86,0.481,2.634,82.4%,0.276
07-14,두산,7회초,이영하,4 강민호,1 (0-0),좌익수 뒤 홈런,"2사 1,2루 2:2",2사  5:2,2.93,0.473,2.644,11.9%,0.394
